SourceFile,FileName,Make,Model,Orientation,FNumber,ExposureProgram,ExposureTime,ISO,ApertureValue,Flash,FocalLength,DigitalZoomRatio,SceneCaptureType,ImageWidth,ImageHeight
./Note 2 Ultra-Wide/20221024_131816.jpg,20221024_131816.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131802.jpg,20221024_131802.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131812.jpg,20221024_131812.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131755.jpg,20221024_131755.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131741.jpg,20221024_131741.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131740.jpg,20221024_131740.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131754.jpg,20221024_131754.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131813.jpg,20221024_131813.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131807.jpg,20221024_131807.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131811.jpg,20221024_131811.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131805.jpg,20221024_131805.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131839.jpg,20221024_131839.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131742.jpg,20221024_131742.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131756.jpg,20221024_131756.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131757.jpg,20221024_131757.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131743.jpg,20221024_131743.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131637.jpg,20221024_131637.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/7,1600,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131838.jpg,20221024_131838.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131810.jpg,20221024_131810.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131809.jpg,20221024_131809.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131835.jpg,20221024_131835.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131821.jpg,20221024_131821.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131820.jpg,20221024_131820.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131834.jpg,20221024_131834.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131808.jpg,20221024_131808.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131805(0).jpg,20221024_131805(0).jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131836.jpg,20221024_131836.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131759.jpg,20221024_131759.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131758.jpg,20221024_131758.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131821(0).jpg,20221024_131821(0).jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131837.jpg,20221024_131837.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131823.jpg,20221024_131823.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131827.jpg,20221024_131827.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131833.jpg,20221024_131833.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131807(0).jpg,20221024_131807(0).jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131748.jpg,20221024_131748.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131749.jpg,20221024_131749.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131832.jpg,20221024_131832.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131826.jpg,20221024_131826.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131830.jpg,20221024_131830.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131824.jpg,20221024_131824.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131818.jpg,20221024_131818.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131617.jpg,20221024_131617.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/7,1600,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131548.jpg,20221024_131548.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/8,1600,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131819.jpg,20221024_131819.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131825.jpg,20221024_131825.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131842.jpg,20221024_131842.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131751(0).jpg,20221024_131751(0).jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131705.jpg,20221024_131705.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131711.jpg,20221024_131711.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131739.jpg,20221024_131739.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131738.jpg,20221024_131738.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131710.jpg,20221024_131710.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131707.jpg,20221024_131707.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131713.jpg,20221024_131713.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131840.jpg,20221024_131840.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131716.jpg,20221024_131716.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131728.jpg,20221024_131728.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131714.jpg,20221024_131714.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131729.jpg,20221024_131729.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/24,800,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./Note 2 Ultra-Wide/20221024_131649.jpg,20221024_131649.jpg,samsung,SM-N970U1,Rotate 90 CW,2.2,Program AE,1/7,1600,2.2,No Flash,1.8 mm,1,Standard,4608,3456
./S20 1 Ultra-Wide/20221024_141016.jpg,20221024_141016.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141017.jpg,20221024_141017.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141011(0).jpg,20221024_141011(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141015.jpg,20221024_141015.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141029.jpg,20221024_141029.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141027(0).jpg,20221024_141027(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141044(0).jpg,20221024_141044(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141028.jpg,20221024_141028.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141014.jpg,20221024_141014.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141035(0).jpg,20221024_141035(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141048(0).jpg,20221024_141048(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_140929.jpg,20221024_140929.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/24,1600,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141056(0).jpg,20221024_141056(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141038.jpg,20221024_141038.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141010.jpg,20221024_141010.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141029(0).jpg,20221024_141029(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141054(0).jpg,20221024_141054(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141037(0).jpg,20221024_141037(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141011.jpg,20221024_141011.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141039.jpg,20221024_141039.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141046(0).jpg,20221024_141046(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141007.jpg,20221024_141007.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141013.jpg,20221024_141013.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141012.jpg,20221024_141012.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141006.jpg,20221024_141006.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141042(0).jpg,20221024_141042(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141050(0).jpg,20221024_141050(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141049.jpg,20221024_141049.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141033(0).jpg,20221024_141033(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141048.jpg,20221024_141048.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_140949.jpg,20221024_140949.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141031(0).jpg,20221024_141031(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141058.jpg,20221024_141058.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141040(0).jpg,20221024_141040(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141015(0).jpg,20221024_141015(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141059.jpg,20221024_141059.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141007(0).jpg,20221024_141007(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141038(0).jpg,20221024_141038(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141026(0).jpg,20221024_141026(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141040.jpg,20221024_141040.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141057(0).jpg,20221024_141057(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141054.jpg,20221024_141054.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141055.jpg,20221024_141055.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141041.jpg,20221024_141041.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_140940.jpg,20221024_140940.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/24,1600,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141010(0).jpg,20221024_141010(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141057.jpg,20221024_141057.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141043.jpg,20221024_141043.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141042.jpg,20221024_141042.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141056.jpg,20221024_141056.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141052.jpg,20221024_141052.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141046.jpg,20221024_141046.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141047.jpg,20221024_141047.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141053.jpg,20221024_141053.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141028(0).jpg,20221024_141028(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141045.jpg,20221024_141045.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141051.jpg,20221024_141051.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141024(0).jpg,20221024_141024(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141047(0).jpg,20221024_141047(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141012(0).jpg,20221024_141012(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141050.jpg,20221024_141050.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141044.jpg,20221024_141044.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_140936.jpg,20221024_140936.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/24,1600,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_140922.jpg,20221024_140922.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/24,1600,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141023.jpg,20221024_141023.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141037.jpg,20221024_141037.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141036.jpg,20221024_141036.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141022.jpg,20221024_141022.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_140937.jpg,20221024_140937.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/24,1600,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141034.jpg,20221024_141034.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141020.jpg,20221024_141020.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141008.jpg,20221024_141008.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141008(0).jpg,20221024_141008(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
./S20 1 Ultra-Wide/20221024_141020(0).jpg,20221024_141020(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,640,2.2,No Flash,1.7 mm,1,Standard,4000,3000
